# Wohnung Kauf from immoscout24.de on 2019-06-18-14-05
ID,Haus/Wohnung,ID,Miete/Kauf,address,balcony,builtInKitchen,city,floorplan,from,garden,lat,livingSpace,lon,numberOfRooms,postcode,price,privateOffer,quarter,title,url
93400613,Wohnung,93400613,Kauf,"Überseeallee 8, HafenCity, Hamburg",true,false,Hamburg,false,001.339523,false,53.54095,228.31,10.00159,4,20457,1980000,false,HafenCity,Penthouse mit galaktischem Rundum-Ausblick auf die Elbe und die Hamburger City,https://www.immobilienscout24.de/expose/93400613
110225285,Wohnung,110225285,Kauf,"Uhlenhorster Weg 29a-d, Uhlenhorst, Hamburg",false,false,Hamburg,true,001.5759162,false,53.56913,63,10.02069,2,22085,470000,false,Uhlenhorst,Stilvolles Stadtapartment in Uhlenhorst mit West-Terrasse,https://www.immobilienscout24.de/expose/110225285
108798096,Wohnung,108798096,Kauf,"Berner Str. 48-50, Rahlstedt, Hamburg",true,false,Hamburg,true,001.2553179,false,53.61813,66.71,10.15104,2,22145,295000,false,Rahlstedt,Mien Boo - Anlage gesucht? - Immobilie gefunden! ,https://www.immobilienscout24.de/expose/108798096
111819117,Wohnung,111819117,Kauf,"Hummelsbüttel, Hamburg",true,false,Hamburg,true,001.423209,false,,65,,2,22393,219000,false,Hummelsbüttel,HUMMELSBÜTTEL: Maisonette in ruhiger Lage,https://www.immobilienscout24.de/expose/111819117
112030535,Wohnung,112030535,Kauf,"Volksdorf, Hamburg",true,true,Hamburg,true,001.310076,true,,138,,4,22359,435000,false,Volksdorf,Attraktive 4- Zimmerwohnung mit Souterrain und Garten in Volksdorf,https://www.immobilienscout24.de/expose/112030535
112026642,Wohnung,112026642,Kauf,"Wellingsbüttel, Hamburg",true,true,Hamburg,true,001.76007,true,,86,,2,22391,479000,false,Wellingsbüttel,Provisionsfrei für den Käufer - Vermietete 2-Zi. ETW mit Terrasse und TG-Stellplatz in Wellingbüttel,https://www.immobilienscout24.de/expose/112026642
103593501,Wohnung,103593501,Kauf,"Blankenese, Hamburg",true,false,Hamburg,false,001.15530558,false,,141,,3,22587,745000,false,Blankenese,Saniertes Penthouse mit Blick ins Grüne-  HH - Blankenese,https://www.immobilienscout24.de/expose/103593501
99164582,Wohnung,99164582,Kauf,"Steilshoop, Hamburg",true,true,Hamburg,true,001.1058573,false,,74,,3,22309,240000,false,Steilshoop,Eigentumswohnung mit Balkon und herrlichem Weitblick ins Grüne - freie Übergabe,https://www.immobilienscout24.de/expose/99164582
110683716,Wohnung,110683716,Kauf,"Eimsbüttel, Hamburg",true,true,Hamburg,false,001.394753,false,,73.38,,3,20255,459200,false,Eimsbüttel,COURTAGEFREIE Kapitalanlage in Eimsbüttel- Top Lage - Top renoviert,https://www.immobilienscout24.de/expose/110683716
110668447,Wohnung,110668447,Kauf,"Eimsbüttel, Hamburg",true,true,Hamburg,true,001.394753,false,,73.38,,3,20255,464800,false,Eimsbüttel,COURTAGEFREI !  Top saniert - mit Balkon - gesuchte Lage - HH-Eimsbüttel,https://www.immobilienscout24.de/expose/110668447
109920507,Wohnung,109920507,Kauf,"Eidelstedt, Hamburg",true,true,Hamburg,true,001.394753,false,,70,,2.5,22523,220000,false,Eidelstedt,Betongold ! Eigentumswohnung als Kapitalanlage in zentraler Lage,https://www.immobilienscout24.de/expose/109920507
111477510,Wohnung,111477510,Kauf,"Marmstorf, Hamburg",true,true,Hamburg,false,001.630733,false,,385,,15,21077,1195000,false,Marmstorf,***MEHRFAMILIENHAUS IN BESTLAGE VON HAMBURG WILSTORF***TOP SANIERT***,https://www.immobilienscout24.de/expose/111477510
109865020,Wohnung,109865020,Kauf,"Wendloher Weg 18, Eppendorf, Hamburg",false,false,Hamburg,true,002.01007567643,false,53.59631,45.26,9.97876,2,20251,395000,false,Eppendorf,"2 Zimmer Wohnung mit Einbauküche, Duschbad und Balkon im zweiten Obergeschoss",https://www.immobilienscout24.de/expose/109865020
109689217,Wohnung,109689217,Kauf,"Farmsen-Berne, Hamburg",false,false,Hamburg,false,002.01008211473,false,,56,,1.5,22159,160000,false,Farmsen-Berne,"1,5 - Zimmer Perle in zentraler Lage",https://www.immobilienscout24.de/expose/109689217
108986878,Wohnung,108986878,Kauf,"Lohbrügge, Hamburg",false,false,Hamburg,true,002.01008211473,false,,86,,4,21031,299000,false,Lohbrügge,Gepflegte Etagenwohnung für Selbstnutzer oder Kapitalanleger,https://www.immobilienscout24.de/expose/108986878
108837129,Wohnung,108837129,Kauf,"Steilshoop, Hamburg",true,true,Hamburg,false,002.01006195598,false,,75,,3,22309,349000,false,Steilshoop,KAPITALANLAGE: 3-Zimmer-Eigentumswohnung im Hochparterre mit Balkon und Gartenanteil,https://www.immobilienscout24.de/expose/108837129
107763799,Wohnung,107763799,Kauf,"Eidelstedt, Hamburg",true,true,Hamburg,false,001.261180,false,,70,,3,22523,235000,false,Eidelstedt,Schöne 3-Zimmer Eigentumswohnung mit Balkon,https://www.immobilienscout24.de/expose/107763799
111757303,Wohnung,111757303,Kauf,"Ottensen, Hamburg",true,true,Hamburg,true,001.790103,false,,69.73,,3,22765,490000,false,Ottensen,Ottensen - Altbau - Top Lage,https://www.immobilienscout24.de/expose/111757303
111394253,Wohnung,111394253,Kauf,"Hoheluft-Ost, Hamburg",false,false,Hamburg,false,001.12807691,false,,275,,6,20251,2750000,false,Hoheluft-Ost,Charakter: Lichtdurchflutet.,https://www.immobilienscout24.de/expose/111394253
110822825,Wohnung,110822825,Kauf,"Bramfeld, Hamburg",true,true,Hamburg,false,001.15300175,false,,81,,3,22179,275000,false,Bramfeld,Über den Dächern...,https://www.immobilienscout24.de/expose/110822825
111163016,Wohnung,111163016,Kauf,"Tonndorf, Hamburg",true,false,Hamburg,true,002.01008849045,false,,57.4,,2,22045,196000,false,Tonndorf,"Top geschnitten ! Helle 2-Zi.-Wohnung in idyllischer 
 zentraler Lage von HH-Tonndorf !",https://www.immobilienscout24.de/expose/111163016
110944415,Wohnung,110944415,Kauf,"Schnelsen, Hamburg",true,true,Hamburg,false,002.01002849775,false,,95,,3,22457,600000,false,Schnelsen,"Hamburg-Schnelsen: Design-Penthouse mit exklusiver Ausstattung, Lift und Tiefgaragenstellplatz!",https://www.immobilienscout24.de/expose/110944415
111519773,Wohnung,111519773,Kauf,"Spannskamp 20a, Stellingen, Hamburg",false,false,Hamburg,true,002.01007567643,false,53.58833,75.26,9.93683,3,22527,385000,false,Stellingen,3 Zimmer Wohnung mit Einbauküche und Balkon im zweiten Obergeschoss,https://www.immobilienscout24.de/expose/111519773
111514546,Wohnung,111514546,Kauf,"Luttherothstraße 61, Eimsbüttel, Hamburg",false,false,Hamburg,true,002.01007567643,false,53.58125,58.47,9.94918,2.5,20255,470000,false,Eimsbüttel,"2,5 Zimmer Wohnung mit Einbauküche, Balkon im dritten Obergeschoss",https://www.immobilienscout24.de/expose/111514546
110950145,Wohnung,110950145,Kauf,"Farmsen-Berne, Hamburg",true,true,Hamburg,false,001.249564,false,,89,,3,22159,329000,false,Farmsen-Berne,Goßzügiges Wohnen im Grünen mit Kamin und Dachterrasse,https://www.immobilienscout24.de/expose/110950145
111058444,Wohnung,111058444,Kauf,"Ottensen, Hamburg",false,true,Hamburg,false,002.01002849775,false,,110,,4,22765,890000,false,Ottensen,"Helles, modernes Wohnen auf zwei Ebenen mit eigenem kleinen Garten in zentraler Lage von Ottensen.",https://www.immobilienscout24.de/expose/111058444
110385268,Wohnung,110385268,Kauf,"Julius-Brecht-Straße 3, Osdorf, Hamburg",true,true,Hamburg,true,001.8307274,false,53.56963,33.36,9.86435,1,22609,97000,false,Osdorf,Gute Kapitalanlage - Vermietete 1-Zimmer-Wohnung mit Balkon,https://www.immobilienscout24.de/expose/110385268
109302874,Wohnung,109302874,Kauf,"Stellingen, Hamburg",true,true,Hamburg,false,001.261180,false,,88,,3,22525,299000,false,Stellingen,Anschauen lohnt sich!!! Großzügige 3-Zi. Eigentumswohnung mit Loggia,https://www.immobilienscout24.de/expose/109302874
111761519,Wohnung,111761519,Kauf,"Stellingen, Hamburg",true,false,Hamburg,false,009.aceb48b1-887e-4c6c-bca0-6790f34fdd39,true,,78.07,,2,22525,490000,false,Stellingen,Großzügige Neubauwohnung mit Süd/West Terrasse,https://www.immobilienscout24.de/expose/111761519
108601068,Wohnung,108601068,Kauf,"Dulsberg, Hamburg",false,true,Hamburg,false,001.462852,false,,98,,4,22049,350000,false,Dulsberg,Helle 4-Zimmer-ETW mit gewerblicher Nutzungsmöglichkeit in Dulsberg Grenze Barmbek-Süd,https://www.immobilienscout24.de/expose/108601068
111713324,Wohnung,111713324,Kauf,"Marienthal, Hamburg",true,true,Hamburg,true,001.5394580,true,,48.7,,1,22043,199999,false,Marienthal,Eigentumswohnung in Marienthal |Schwimbad | Sauna | Kapitalanlage,https://www.immobilienscout24.de/expose/111713324
111749793,Wohnung,111749793,Kauf,"Bramfeld, Hamburg",true,true,Hamburg,true,001.5394580,false,,61.6,,2.5,22179,234000,false,Bramfeld,"Hell und sonnig: ETW in zentraler, attraktiver Lage",https://www.immobilienscout24.de/expose/111749793
111653115,Wohnung,111653115,Kauf,"Haanbalken 3, Marmstorf, Hamburg",true,true,Hamburg,true,001.5394580,false,53.43899,69.03,9.96156,3,21077,239000,false,Marmstorf,Von Privat: Attraktive 3-Zimmer-Whg. - zentral und ruhig,https://www.immobilienscout24.de/expose/111653115
111630782,Wohnung,111630782,Kauf,"Horn, Hamburg",true,true,Hamburg,false,001.5394580,false,,81,,3.5,22111,239000,false,Horn,"3,5-Zi.-Whg mit EBK und 2 Balkonen in Hamburg-Horn, sehr verkehrsgünstig, vom Eigner, frei ab sofort",https://www.immobilienscout24.de/expose/111630782
111631580,Wohnung,111631580,Kauf,"Niendorf, Hamburg",true,true,Hamburg,true,001.5394580,false,,72.25,,3,22453,279000,false,Niendorf,Sonnige 3-Zimmer-Wohnung in Tibargnähe,https://www.immobilienscout24.de/expose/111631580
111505797,Wohnung,111505797,Kauf,"Lurup, Hamburg",true,true,Hamburg,true,001.5394580,false,,88,,3.5,22549,370000,false,Lurup,Gepflegte helle Eigentumswohnung mit 2 Bädern und Balkon in ruhiger Lage,https://www.immobilienscout24.de/expose/111505797
111794092,Wohnung,111794092,Kauf,"Marienthal, Hamburg",true,true,Hamburg,true,002.01007941374,false,,90,,3,22043,317500,false,Marienthal,2-3 Zimmer Wohnen direkt am Wandsbeker Gehölz,https://www.immobilienscout24.de/expose/111794092
111213175,Wohnung,111213175,Kauf,"Hummelsbüttel, Hamburg",true,true,Hamburg,true,002.01007941371,false,,132,,3,22339,565000,false,Hummelsbüttel,Maisonette-Wohnung in Hummelsbüttel,https://www.immobilienscout24.de/expose/111213175
110474634,Wohnung,110474634,Kauf,"Hummelsbüttel, Hamburg",true,true,Hamburg,true,002.01007941371,false,,143,,3,22339,673000,false,Hummelsbüttel,Sonnendurchflutete Wohnung in Hummelsbüttel!,https://www.immobilienscout24.de/expose/110474634
109764368,Wohnung,109764368,Kauf,"Sasel, Hamburg",true,false,Hamburg,true,002.01007941371,true,,143,,5,22395,465000,false,Sasel,Familienfreundliche Wohnung mit Hauscharakter,https://www.immobilienscout24.de/expose/109764368
108453906,Wohnung,108453906,Kauf,"Poppenbüttel, Hamburg",false,false,Hamburg,true,002.01007941371,false,,145,,3,22395,698000,false,Poppenbüttel,Modernes Penthouse in AEZ Nähe!,https://www.immobilienscout24.de/expose/108453906
111176049,Wohnung,111176049,Kauf,"Altengamme, Hamburg",false,true,Hamburg,false,002.01003010959,true,,116,,2,21039,209000,false,Altengamme,Schöne Dachgeschosswohnung mit Elbblick,https://www.immobilienscout24.de/expose/111176049
111723418,Wohnung,111723418,Kauf,"Tonndorf, Hamburg",false,true,Hamburg,true,001.15509306,false,,62.22,,2,22047,209000,false,Tonndorf,zentral & ruhig: 2-Zi-Wohnung,https://www.immobilienscout24.de/expose/111723418
111913898,Wohnung,111913898,Kauf,"Barmbek-Süd, Hamburg",false,true,Hamburg,true,001.5767208,false,,39,,1,22083,260000,false,Barmbek-Süd,Über den Dächern Hamburgs!,https://www.immobilienscout24.de/expose/111913898
106835845,Wohnung,106835845,Kauf,"Groß Borstel, Hamburg",false,false,Hamburg,true,001.5767208,false,,235,,3,22453,1495000,false,Groß Borstel,Einzigartige Endetage in zentraler Lage!,https://www.immobilienscout24.de/expose/106835845
110959684,Wohnung,110959684,Kauf,"Blankenese, Hamburg",true,false,Hamburg,false,002.01008173652,false,,212,,5.5,22587,1840000,false,Blankenese,Maisonette-Wohnung zentral in Blankenese,https://www.immobilienscout24.de/expose/110959684
107888494,Wohnung,107888494,Kauf,"Schnelsen, Hamburg",true,true,Hamburg,true,001.261164,false,,46,,2,22457,209000,false,Schnelsen,Helle Zwei-Zimmer-Wohnung in Schnelsen!,https://www.immobilienscout24.de/expose/107888494
111551376,Wohnung,111551376,Kauf,"Bramfeld, Hamburg",false,true,Hamburg,true,002.01008453115,false,,77,,2,22309,349000,false,Bramfeld,Schönes Penthouse in ruhiger Lage,https://www.immobilienscout24.de/expose/111551376
111310492,Wohnung,111310492,Kauf,"Wrangelstraße 63-65, Hoheluft-West, Hamburg",true,false,Hamburg,true,002.01007366717,true,53.58132,138.76,9.96923,7,20253,650000,false,Hoheluft-West,Verkauf von 2 Gewerbeeinheiten - Nutzungsänderungsantrag auf Wohnraum bei der Baubehörde beantragt,https://www.immobilienscout24.de/expose/111310492
111429514,Wohnung,111429514,Kauf,"St. Georg, Hamburg",true,true,Hamburg,false,001.4711904,false,,82,,3,20099,825000,false,St. Georg,Lichtdurchflutete Galeriewohnung mit Balkon in Hamburg - St. Georg,https://www.immobilienscout24.de/expose/111429514
111289067,Wohnung,111289067,Kauf,"Rahlstedt, Hamburg",true,true,Hamburg,true,001.549059,false,,89.35,,3,22145,318000,false,Rahlstedt,"MEIENDORF! 120 qm aufgeteilt in 89,35 qm Wohnfläche, bewohnbare Nutzfläche im Souterrain.",https://www.immobilienscout24.de/expose/111289067
110912325,Wohnung,110912325,Kauf,"Julius-Vosseler-Straße 99, Lokstedt, Hamburg",true,false,Hamburg,true,002.01007627097,false,53.5907,156.77,9.94703,4,22527,895000,false,Lokstedt,*RESERVIERT* Großzügiges Wohnen in Lokstedt + Ihr neues Penthouse + gestalten Sie Ihren Grundriss,https://www.immobilienscout24.de/expose/110912325
111676016,Wohnung,111676016,Kauf,"Ohlsdorf, Hamburg",false,true,Hamburg,true,002.01004919249,true,,95,,4,22335,525800,false,Ohlsdorf,Sanierte Vier-Zimmer Jugendstil-Altbauwohnung mit Stuck und zwei Balkonen in einmaliger Wohnlage,https://www.immobilienscout24.de/expose/111676016
109879444,Wohnung,109879444,Kauf,"Uhlenhorst, Hamburg",true,true,Hamburg,false,001.511764,false,,201,,7,22085,1590000,false,Uhlenhorst,Uhlenhorst-Großzügige Jugendstilwohnung in gefragter Alsternähe,https://www.immobilienscout24.de/expose/109879444
109986454,Wohnung,109986454,Kauf,"Wohlwillstraße 45, St. Pauli, Hamburg",true,true,Hamburg,true,001.465432,false,53.55546,81,9.96238,2.5,20359,575000,false,St. Pauli,Beste Lage Wohlwillstraße: Panorama-Weitblick von der Dachterrasse,https://www.immobilienscout24.de/expose/109986454
81468765,Wohnung,81468765,Kauf,"Pinneberger Chaussee  43 , Eidelstedt, Hamburg",true,true,Hamburg,true,001.925767,true,53.61209,53,9.89766,1,22523,179000,false,Eidelstedt,Solide vermietete Kapitalanlage nahe Eidelstedt Center - Eigenbedarf möglich!,https://www.immobilienscout24.de/expose/81468765
111478733,Wohnung,111478733,Kauf,"Barmbek-Nord, Hamburg",false,true,Hamburg,false,002.01002849775,false,,55,,3,22307,225000,false,Barmbek-Nord,"Barmbek: Wunderbar sonnige, gemütliche 3-Zimmer-Wohnung - und nur 1 Minute zur U-Bahn Habichtstraße",https://www.immobilienscout24.de/expose/111478733
110819394,Wohnung,110819394,Kauf,"Alsterdorf, Hamburg",true,true,Hamburg,false,002.01002849775,true,,69,,2,22297,335000,false,Alsterdorf,Helle und sonnige Erdgeschosswohnung in Hamburg-Alsterdorf!,https://www.immobilienscout24.de/expose/110819394
107433456,Wohnung,107433456,Kauf,"Neugraben-Fischbek, Hamburg",true,true,Hamburg,false,002.01007406298,true,,83,,4,21149,239000,false,Neugraben-Fischbek,Unser Familiendomizil im Grünen,https://www.immobilienscout24.de/expose/107433456
111187542,Wohnung,111187542,Kauf,"Schlicksweg 10, Barmbek-Nord, Hamburg",false,false,Hamburg,true,002.01007567643,false,53.59419,62.41,10.05168,2,22307,320000,false,Barmbek-Nord,"2 Zimmer Wohnung mit Einbauküche, Duschbad im dritten Obergeschoss",https://www.immobilienscout24.de/expose/111187542
111140668,Wohnung,111140668,Kauf,"Hellkamp 69, Eimsbüttel, Hamburg",false,false,Hamburg,true,002.01007567643,false,53.58114,60.74,9.94907,2,20255,490000,false,Eimsbüttel,"2 Zimmer Wohnung, Einbauküche, Dusch- und Wannenbad, Terrasse und Garten im Erdgeschoss",https://www.immobilienscout24.de/expose/111140668
112007000,Wohnung,112007000,Kauf,"Horn, Hamburg",false,false,Hamburg,true,002.01004702785,false,,76,,3,22111,315000,false,Horn,PROVISIONSFREI für Käufer – Attraktive 3-Zimmer-ETW mit Balkon nahe Marienthal,https://www.immobilienscout24.de/expose/112007000
109308861,Wohnung,109308861,Kauf,"Farmsen-Berne, Hamburg",true,true,Hamburg,true,002.01004702785,false,,73.25,,3,22145,265000,false,Farmsen-Berne,PROVISIONSFREI für Käufer – 3-Zimmer-Terrassenwohnung mit TG-Stellplatz in ruhiger Lage,https://www.immobilienscout24.de/expose/109308861
110984690,Wohnung,110984690,Kauf,"Ohlsdorf, Hamburg",false,false,Hamburg,true,002.01004702785,false,,100,,3,22337,465000,false,Ohlsdorf,PROVISIONSFREI für Käufer – Renovierungsbedürftige ETW mit traumhaftem Blick in das Alstertal,https://www.immobilienscout24.de/expose/110984690
110646025,Wohnung,110646025,Kauf,"St. Pauli, Hamburg",false,false,Hamburg,false,001.734646,false,,52.27,,3,20359,261000,false,St. Pauli,3-Zi. Wohnung in Nähe zum Kiez,https://www.immobilienscout24.de/expose/110646025
107009307,Wohnung,107009307,Kauf,"Stapelstraße 16, Lokstedt, Hamburg",false,false,Hamburg,true,001.5759162,false,53.60072,64,9.96119,2,22529,390000,false,Lokstedt,Neubau-Eigentumswohnung mit großer Terrasse und eigenem Garten,https://www.immobilienscout24.de/expose/107009307
110346637,Wohnung,110346637,Kauf,"Rahlstedt, Hamburg",true,true,Hamburg,true,002.01005235027,false,,68.45,,3,22149,232500,false,Rahlstedt,Hamburg-Rahlstedt - Charmante 3-Zimmer-Eigentumswohnung mit Balkon,https://www.immobilienscout24.de/expose/110346637
111675598,Wohnung,111675598,Kauf,"Ohlsdorf, Hamburg",false,true,Hamburg,true,002.01004919249,true,,95,,4,22335,545600,false,Ohlsdorf,Vermietete Altbauwohung mit viel Charme und wunderschönen Stilelementen in bevorzugter Wohnlage,https://www.immobilienscout24.de/expose/111675598
111183859,Wohnung,111183859,Kauf,"Ohlsdorf, Hamburg",false,true,Hamburg,true,002.01004919249,true,,95,,4,22335,549600,false,Ohlsdorf,Direkt einziehen! 4- Zimmer Wohnung in stilvollem Altbau in traumhafter Wohnlage,https://www.immobilienscout24.de/expose/111183859
111739088,Wohnung,111739088,Kauf,"Niendorf, Hamburg",true,true,Hamburg,false,001.476221,false,,68.35,,3,22459,259000,false,Niendorf,Guter Schnitt! 3-Zimmer-Wohnung in ruhiger Lage von Niendorf.,https://www.immobilienscout24.de/expose/111739088
99535080,Wohnung,99535080,Kauf,"Blankenese, Hamburg",true,true,Hamburg,true,001.963395,false,,168,,4,22587,970000,false,Blankenese,Elbchaussee - Großzügige Maisonette-Wohnung in Hamburg-Blankenese,https://www.immobilienscout24.de/expose/99535080
108485024,Wohnung,108485024,Kauf,"Winterhude, Hamburg",false,false,Hamburg,true,001.963395,false,,48,,2,22301,220000,false,Winterhude,Winterhude - solides Investment! Vermietete 2-Zi.-Wohnung in begehrter Lage,https://www.immobilienscout24.de/expose/108485024
112035240,Wohnung,112035240,Kauf,"Niendorf, Hamburg",true,false,Hamburg,false,001.4338188,false,,85,,3,22455,340000,false,Niendorf,Top Wohnoase in herrlicher Grünlage,https://www.immobilienscout24.de/expose/112035240
111798980,Wohnung,111798980,Kauf,"Rahlstedt, Hamburg",true,true,Hamburg,true,001.441329,false,,42,,1,22147,143200,false,Rahlstedt,Vermietete 1-Zi-Whg mit TG-Stellplatz,https://www.immobilienscout24.de/expose/111798980
108341504,Wohnung,108341504,Kauf,"Uhlenhorst, Hamburg",false,false,Hamburg,false,001.12807691,true,,99,,3,22085,760000,false,Uhlenhorst,Hier hat Ihre Suche ein Ende.,https://www.immobilienscout24.de/expose/108341504
105050721,Wohnung,105050721,Kauf,"Volksdorf, Hamburg",true,true,Hamburg,false,001.1256374,false,,105,,3,22359,399000,false,Volksdorf,Moderne Eigentumswohnung mit Stellplatz und zwei Balkonen,https://www.immobilienscout24.de/expose/105050721
110423923,Wohnung,110423923,Kauf,"Eißendorf, Hamburg",true,true,Hamburg,false,002.01002849775,true,,87,,3,21077,360000,false,Eißendorf,"HH-Eißendorf: Wunderschöne, lichtdurchflutete Atelier-Wohnung in gehobener Lage!",https://www.immobilienscout24.de/expose/110423923
111206584,Wohnung,111206584,Kauf,"Eidelstedt, Hamburg",true,true,Hamburg,false,002.01002849775,false,,60,,2,22523,249000,false,Eidelstedt,Helle Wohnung in zentraler Lage von Hamburg-Eidelstedt...,https://www.immobilienscout24.de/expose/111206584
111673661,Wohnung,111673661,Kauf,"Marienthal, Hamburg",true,false,Hamburg,false,002.01007406298,false,,110,,4,22043,690000,false,Marienthal,Hochwertiger Neubau - Moderne Erdgeschosswohnung!,https://www.immobilienscout24.de/expose/111673661
110487869,Wohnung,110487869,Kauf,"Rahlstedt, Hamburg",true,true,Hamburg,false,002.01007406298,false,,75,,3,22145,279000,false,Rahlstedt,Selber einziehen oder vermieten !,https://www.immobilienscout24.de/expose/110487869
98321257,Wohnung,98321257,Kauf,"Julius-Brecht-Straße 7, Osdorf, Hamburg",true,false,Hamburg,true,001.8307274,false,53.56952,42.17,9.86005,1.5,22609,90500,false,Osdorf,"Großzügige 1,5-Zimmer-Wohnung",https://www.immobilienscout24.de/expose/98321257
110953905,Wohnung,110953905,Kauf,"Högenstr. 32, Eimsbüttel, Hamburg",true,true,Hamburg,true,001.4873489,true,53.57934,55,9.93877,2,22527,299000,false,Eimsbüttel,***NEU*** 2 Zimmer in ruhiger Lage mit Fahrstuhl und Balkon (RÖMBKE IMMOBILIEN KG),https://www.immobilienscout24.de/expose/110953905
102836876,Wohnung,102836876,Kauf,"Kupferdamm 114, Farmsen-Berne, Hamburg",true,true,Hamburg,true,009.1065c873-a6cb-486f-8cf6-e1a4e7155778,true,53.59952,95,10.12825,3.5,22159,459000,false,Farmsen-Berne,Erdgeschosswohnung mit Garten,https://www.immobilienscout24.de/expose/102836876
111995097,Wohnung,111995097,Kauf,"Sasel, Hamburg",true,true,Hamburg,true,001.578765,false,,107.34,,3,22393,389000,false,Sasel,Individuell - gepflegt - schwellenloser Zugang - Balkon und TG-Stellplatz,https://www.immobilienscout24.de/expose/111995097
111679066,Wohnung,111679066,Kauf,"Eidelstedt, Hamburg",true,true,Hamburg,true,001.578765,false,,65,,3,22523,249000,false,Eidelstedt,Vermietete 3-Zi-Whg. in Eidelstedt,https://www.immobilienscout24.de/expose/111679066
111893685,Wohnung,111893685,Kauf,"Barmbek-Süd, Hamburg",false,false,Hamburg,false,001.15530558,false,,43.5,,2,22081,295000,false,Barmbek-Süd,Charmante 2-Zimmer-Wohnung mit 2 Balkonen - HH-Barmbek Süd,https://www.immobilienscout24.de/expose/111893685
110377944,Wohnung,110377944,Kauf,"Düsterntwiete 8, Osdorf, Hamburg",true,false,Hamburg,true,001.319782,false,53.57166,147,9.84379,4,22549,799000,false,Osdorf,Courtagefrei: Große 4-Zimmer-Maisonettewohnung mit Balkon und Dachterrasse im Hamburger Westen,https://www.immobilienscout24.de/expose/110377944
111667653,Wohnung,111667653,Kauf,"Groß Borstel, Hamburg",true,true,Hamburg,true,009.3c41bc2c-e0a8-4dc4-bc64-5fbbbcf3b911,true,,75,,3,22297,349500,false,Groß Borstel,Wohnen am Alsterlauf | Bootsanleger | Parkgrundstück,https://www.immobilienscout24.de/expose/111667653
111891962,Wohnung,111891962,Kauf,"Nienstedten, Hamburg",true,true,Hamburg,false,001.634192,false,,95,,3,22609,579000,false,Nienstedten,DG Wohnung mit Balkon und Dachterrasse,https://www.immobilienscout24.de/expose/111891962
111675580,Wohnung,111675580,Kauf,"Ohlsdorf, Hamburg",false,true,Hamburg,true,002.01004919249,true,,95,,4,22335,545600,false,Ohlsdorf,Vermietete Altbauwohnung mit viel Charme und optimalen Grundriss in traumhafter Lage von Hamburg,https://www.immobilienscout24.de/expose/111675580
111262993,Wohnung,111262993,Kauf,"Düsterntwiete 8, Osdorf, Hamburg",true,false,Hamburg,true,001.319782,false,53.57166,165,9.84379,4,22549,750000,false,Osdorf,Courtagefrei: Große 4-Zimmer-Wohnung mit zwei Balkonen,https://www.immobilienscout24.de/expose/111262993
111673920,Wohnung,111673920,Kauf,"Hellkamp 69, Eimsbüttel, Hamburg",false,false,Hamburg,true,002.01007567643,false,53.58114,47.43,9.94907,2,20255,380000,false,Eimsbüttel,"2 Zimmer Wohnung mit Einbauküche, Balkon im dritten Obergeschoss",https://www.immobilienscout24.de/expose/111673920
111898036,Wohnung,111898036,Kauf,"Rotherbaum, Hamburg",true,true,Hamburg,true,001.339518,false,,107.35,,2.5,20148,825000,false,Rotherbaum,Eigentumswohnung mit Südbalkon,https://www.immobilienscout24.de/expose/111898036
111961577,Wohnung,111961577,Kauf,"Bargeteheider Straße 130, Rahlstedt, Hamburg",false,false,Hamburg,true,002.01008332088,true,53.60882,62.06,10.15127,2,22143,299000,false,Rahlstedt,Schöne 2 Zimmer Neubauwohnung im Herzen von Rahlstedt,https://www.immobilienscout24.de/expose/111961577
111777651,Wohnung,111777651,Kauf,"Hamm-Nord, Hamburg",true,false,Hamburg,true,001.12580427,true,,64,,2.5,20535,198000,false,Hamm-Nord,"Etagenwohnung in zentrumsnaher, ruhiger Lage",https://www.immobilienscout24.de/expose/111777651
111958232,Wohnung,111958232,Kauf,"Eidelstedt, Hamburg",false,false,Hamburg,false,002.01004702785,false,,72.59,,2,22523,367000,false,Eidelstedt,Alle die ganz oben wohnen möchten und die Dachterrasse öfter Nutzen.,https://www.immobilienscout24.de/expose/111958232
111937660,Wohnung,111937660,Kauf,"Rauchstraße 102, Marienthal, Hamburg",true,false,Hamburg,true,002.01007528961,true,53.57244,127.76,10.09847,5,22043,620000,false,Marienthal,Großzügige Gartenwohnung!,https://www.immobilienscout24.de/expose/111937660
111557563,Wohnung,111557563,Kauf,"Winterhude, Hamburg",true,false,Hamburg,true,002.01008901236,true,,189,,4,22301,1695000,false,Winterhude,Wohnen in Bestlage von Winterhude,https://www.immobilienscout24.de/expose/111557563
111389488,Wohnung,111389488,Kauf,"HafenCity, Hamburg",true,false,Hamburg,true,002.01008901236,false,,126,,3,20457,1590000,false,HafenCity,Luxuriöse Eigentumswohnung im Herzen der Hafencity,https://www.immobilienscout24.de/expose/111389488
111789030,Wohnung,111789030,Kauf,"Barmbek-Nord, Hamburg",false,false,Hamburg,true,009.d86be1c1-e339-4b65-952f-23d80e33b6e9,false,,43,,2,22305,190000,false,Barmbek-Nord,Kapitalanlage oder Eigennutzung? 2-Zi. ETW in gesuchter Lage in Barmbek!,https://www.immobilienscout24.de/expose/111789030
